date,rsi,macd_histogram,bollinger_upper,bollinger_lower,stochastic_k,atr
2022-03-10,50.30866965823464,-8.083921157211527,2971.5041541859446,2417.1948448374933,26.557398522800398,177.65037318638392
2022-03-11,43.16240986839662,-9.956945892334616,2965.546576626356,2402.738604037707,18.111282030126638,169.58651297433036
2022-03-12,43.10984118351079,-9.082564142936015,2966.1027794062625,2396.7929725468625,20.75755919707095,165.50770786830358
2022-03-13,46.310667113855345,-11.042397642910146,2968.7341165917255,2388.674477158275,11.035617547603687,154.16162109375
2022-03-14,35.941285857605834,-6.510109527066746,2968.50034112778,2384.0479254737825,23.534612801801185,136.72896902901786
2022-03-15,34.60748372079331,-0.8307876027623564,2968.4456008052443,2387.081669702568,28.805054830465735,135.71833147321428
2022-03-16,43.01189523759336,13.086272607258536,2977.516277489815,2395.4098455570597,62.16354384972112,140.262451171875
2022-03-17,49.18353953259693,24.44424083909567,2983.720393109428,2394.237614703072,94.64628208673952,133.63715471540178
2022-03-18,64.72527005467914,39.1432545849287,3011.257190793114,2383.1239371365737,94.54209122357221,130.16090611049108
2022-03-19,63.18024163755373,46.80746943542751,3044.1594923944144,2382.6671677618356,93.56780878200487,129.23749651227678
2022-03-20,64.63295268404768,44.02020234640787,3034.5029352157476,2386.449530604565,77.20645370044905,130.11308942522322
2022-03-21,69.54392683371744,42.59761811242193,3019.614771459693,2393.886839868432,83.27108202730093,125.25285993303571
2022-03-22,69.42981718161998,44.40979490699061,3024.6788100706603,2391.124070788715,87.46467567146941,126.64053780691964
2022-03-23,66.28667100253607,46.95439622032395,3062.0496567679875,2373.4130385445123,98.2636130064519,120.59085518973214
2022-03-24,78.40341586282628,50.933946769374344,3124.3292505690856,2360.224045329352,98.31966760455494,116.48161969866071
2022-03-25,82.8355208481079,50.48581295400793,3177.4073322519516,2351.3299968496112,88.63553632316166,114.09568568638393
2022-03-26,83.26374657542858,49.58949105578644,3227.301457114213,2360.250032143599,94.00372202824691,114.64484514508929
2022-03-27,90.79328880757257,55.48684519561185,3297.1851737320067,2369.7469551742433,100.0,119.71022251674107
2022-03-28,90.52623983582396,58.61169701646584,3369.8411386667262,2373.079686528586,90.37881235608995,123.01429966517857
2022-03-29,90.88191792132933,60.996668270965216,3451.5647013592998,2358.5765584063256,92.06460897587404,122.20010811941964
2022-03-30,87.33243443733025,57.40911504455954,3511.5957036215896,2376.256493644036,88.16792311168035,116.16484723772321
2022-03-31,76.46626776435399,44.603264155137225,3536.509498855096,2423.5506818089666,72.88434219054702,122.42156110491071
2022-04-01,77.42425349004277,43.91088823844281,3583.632423588741,2463.9075666456342,96.79634986223284,125.62899344308036
2022-04-02,77.02495281763507,39.74490263592688,3606.853601604737,2533.2978632390127,89.03512129817386,126.35039411272321
2022-04-03,86.20198983280355,38.77962043682061,3639.9034963215927,2593.4617136393445,93.05069542822271,127.91055733816964
2022-04-04,85.45683333333334,34.71771046311082,3659.497403796041,2663.976961438334,92.26331465358021,127.68491908482143
2022-04-05,74.01780364975622,21.965551172401547,3667.6988586256743,2719.7491882493255,74.68714237970335,126.85069056919643
2022-04-06,56.419082091955744,-3.9529588938885354,3651.1049660695567,2772.0268210398185,28.375305537914087,136.64653669084822
2022-04-07,55.7971347039112,-17.50345524805016,3647.270152019814,2804.6547991520615,29.967745319006173,136.77743094308036
2022-04-08,53.813422684462765,-29.11108637419713,3639.046685236947,2837.459955388053,20.792637723665504,138.63441685267858
2022-04-09,55.1486231042064,-31.73962310722763,3617.5038725089767,2899.1484712410233,29.713880349964533,140.02683803013392
2022-04-10,46.221340482921235,-36.181306091371965,3591.965144319942,2956.0762375159957,13.453320658862413,134.99515206473214
2022-04-11,35.66785466097684,-52.98015344791973,3590.798940976386,2958.034555117364,2.993381239789254,142.61751883370536
2022-04-12,34.825712826226436,-58.645045046803716,3590.8763784673224,2957.8880502436155,11.7684751630278,141.50432477678572
2022-04-13,39.703201849537926,-54.43462059684754,3590.284405613252,2959.508245753935,26.0469206212334,143.7218017578125
2022-04-14,39.85949758136068,-56.026966948620114,3597.851144048208,2943.265311029917,10.069522598807369,142.95748465401786
2022-04-15,32.134304289333045,-53.42270473187088,3604.1143472618714,2926.7758626990662,13.479276368973835,128.63602120535714
2022-04-16,33.50977712628725,-48.17816865736602,3604.248622262841,2903.714854299659,16.95180020099101,127.14897809709821
2022-04-17,27.014595872487718,-47.20666443510904,3603.294697774705,2870.345658670607,6.034124615546635,122.43694196428571
2022-04-18,30.90903132268889,-40.3619564482816,3585.761625791202,2853.440620302548,25.075883260205156,126.3984375
2022-04-19,36.63777821130488,-31.232659205310572,3566.49165336254,2844.605441364022,40.596781692445376,123.06914411272321
2022-04-20,44.99001526158608,-25.728590396968574,3558.7569514770285,2831.950445983909,44.93702085300251,113.927001953125
2022-04-21,37.28130770187001,-26.80487477416564,3526.238796042484,2818.261448098141,22.87217853063378,121.294677734375
2022-04-22,38.01125239577108,-27.57272480224325,3489.2214396555837,2807.256441203791,17.336721503621913,118.43973214285714
2022-04-23,32.10234863373762,-28.3043212985119,3423.0163378125585,2814.989594804629,10.804746143847641,116.58891950334821
2022-04-24,33.38167914508739,-28.186618515384346,3339.4794976770254,2838.6755804479744,8.990768251192527,112.91871861049107
2022-04-25,51.95249269703213,-20.966421433624696,3269.975412541784,2867.9397730050914,55.5331671073772,110.21894182477679
2022-04-26,37.34660242631769,-27.989148745621645,3276.840980051294,2824.7348500268313,5.69350880600064,118.8319091796875
2022-04-27,36.818392489215476,-25.52799818037932,3253.4715750038818,2813.6697580039304,26.517815032371477,118.29692731584821
2022-04-28,44.93960837242352,-19.27511047514718,3231.403317742665,2810.2247096010847,38.91746597022379,115.42693219866071
2022-04-29,37.756172864893344,-21.737033399112484,3195.675335952462,2801.321246078788,8.482132265069598,123.84453473772321
2022-04-30,33.12614859152414,-27.19003926083638,3179.3729895989904,2769.4555748541347,0.6233713063101771,127.48421805245536
2022-05-01,41.82230605591279,-22.492335456014956,3181.8763234350363,2751.622626760276,22.497688835419357,129.19090053013392
2022-05-02,39.767631532711476,-15.96153942898188,3176.3423183741475,2739.8600253758527,29.14596105858727,123.47767857142857
2022-05-03,34.059106888261866,-15.198540592740144,3159.217152814642,2723.4983989431703,12.570491203890965,124.01522391183036
2022-05-04,43.968235077781834,-3.3076182610193996,3152.0981905292297,2722.690896384833,47.806487243302,128.64491489955358
2022-05-05,40.37426150765862,-7.304575971433266,3147.311054664292,2698.3076953357076,13.778240494996046,131.00230189732142
2022-05-06,39.36944731474508,-12.277902062533784,3140.687152870147,2668.198540489228,13.027330974442359,132.93134416852678
2022-05-07,38.39641210043778,-17.871467176496893,3147.272010903633,2625.8826521823044,8.566479158707683,136.39897809709822
2022-05-08,35.574032028835305,-27.332701184880676,3155.2322554475145,2563.90773478686,3.6042293027088363,143.58804757254464
2022-05-09,25.976492655279102,-48.449250122239505,3199.3494806193858,2433.9229070759266,0.93456641513045,149.037109375
2022-05-10,34.371829760336254,-52.03417221509525,3196.538396005867,2363.310505361321,17.844212565126462,149.31150599888392
2022-05-11,25.657811162414248,-67.90362244877366,3245.1862648830893,2223.125429452848,5.580446429062545,171.64148821149553
2022-05-12,21.97885419428009,-80.21176797973752,3288.1307003114644,2079.867578497129,17.659824717026705,193.84444754464286
2022-05-13,26.034886198776377,-79.04954603776497,3298.712387509259,1976.9163112212095,22.022402286111667,196.4677995954241
2022-05-14,29.302468395243167,-70.01823563348793,3289.4670362471825,1899.5157884598482,25.486179067769836,196.28462437220983
2022-05-15,28.947359695359722,-53.33232105891099,3245.0647929602983,1857.5493549889209,32.88721102235875,198.31363351004464
2022-05-16,25.63950904618676,-46.15754281121224,3232.944715571307,1791.112193608381,22.709910689671233,203.19949776785714
2022-05-17,29.698575512022572,-33.04733686386086,3193.5771960820052,1750.6276623164326,28.311047926781875,203.2004656110491
2022-05-18,20.29379853476817,-32.23675622211226,3148.432957978503,1693.743421416028,14.021735118908127,203.790283203125
2022-05-19,27.63226614452634,-21.526862997922393,3104.911525552749,1657.538291341782,26.827999312597335,195.02765764508928
2022-05-20,27.58520765484886,-15.252537736452041,3070.0939655015545,1615.468742017977,22.46139437584383,196.357421875
2022-05-21,29.207247986836578,-7.571010392133559,3007.4775870212816,1592.7613412013745,25.402384389408873,192.35752650669642
2022-05-22,34.60994461867628,4.145741064449794,2924.157359918686,1594.6575448664705,37.805653152233134,188.12554059709822
2022-05-23,39.803061160714854,8.856525063897436,2846.944215207359,1590.741246218422,31.870809930751935,175.6792253766741
2022-05-24,35.40224288703881,13.873295525351807,2706.674867555661,1634.8443951396512,33.29786336149258,163.3109392438616
2022-05-25,43.707250044780785,16.1735407801975,2600.324044586282,1660.7566927184052,46.552764615375274,138.18287876674108
2022-05-26,42.42739745095358,9.800524193469926,2495.5317996648073,1676.4422970148796,11.524317018373404,122.52692522321429
2022-05-27,36.44824042543757,2.254871422824891,2390.7492995500543,1690.1077805280704,0.8588464740636504,115.07366071428571
2022-05-28,35.91807148664401,1.512827484814295,2294.933279542994,1709.9719816874747,8.611048616952525,109.82000732421875
2022-05-29,33.70611454656219,6.41526300449911,2261.446854827088,1700.1184649971312,21.378283226881383,104.23452322823661
2022-05-30,48.78912550077267,22.900718076825598,2186.715320593809,1740.1430290155663,70.23481228881614,107.35806710379464
2022-05-31,43.09186859595482,30.507778902467948,2174.3949031743978,1739.4853824701336,58.01242224086616,105.64739990234375
2022-06-01,45.42253685989727,27.95620862495005,2175.479195104876,1724.5878703248115,28.491639104114206,105.89331926618304
2022-06-02,40.051500013384675,27.36161151982853,2170.0138097091212,1712.026485701035,31.43847796916598,101.19918387276786
2022-06-03,39.96293998082131,23.51731780272857,2160.6405869386826,1693.2801772214737,14.987059283880184,98.72989327566964
2022-06-04,40.81323193358038,23.247070351346963,2125.6128235573947,1693.8982115988554,22.37586312519739,99.98957170758929
2022-06-05,36.4178042115299,23.71446267106927,2112.680171936406,1685.0787636104685,23.37719204308291,97.67340959821429
2022-06-06,43.429740775373475,27.787748255244566,2081.6314033802864,1693.015581482995,47.09064209362821,97.25150844029018
2022-06-07,40.812022450837276,27.50551916478102,2078.6465831479163,1685.7396229067713,31.655431603830554,101.72678920200893
2022-06-08,41.44362715310079,26.025903089665263,2060.199461269044,1681.7103531840805,25.440123416227845,101.01349748883929
2022-06-09,49.056708337713175,24.881694150765924,2049.9187840237228,1674.8420680270583,24.122083112686454,89.90306745256696
2022-06-10,46.22205251367184,16.226646099680494,2046.1891266912248,1647.6241179376816,0.47017787533844774,92.81607491629464
2022-06-11,37.245051910402104,2.604531435573193,2044.8750808387006,1597.5874924034867,4.538954708167546,102.74246651785714
2022-06-12,30.176895315432702,-10.17233294774698,2063.3268672297218,1526.4391728093406,1.586594344523939,105.79148646763393
2022-06-13,9.65845566052954,-31.693924098419075,2119.4439363153047,1392.8821012823514,2.748433178753545,110.50827462332589
2022-06-14,10.90231668579439,-41.68758603930854,2145.225538380981,1293.7839953104253,13.436608582402624,116.5533447265625
2022-06-15,14.741599921496558,-42.91383972785911,2166.46523788691,1215.4736048865275,23.3342415268632,118.11262730189732
2022-06-16,11.37344434334355,-50.41789420297317,2208.6379564096874,1107.5816724965625,4.727799300668106,127.52022007533482
2022-06-17,13.828795333295545,-49.58914905832802,2228.707500697247,1020.3698796738466,6.84042673657698,124.52413504464286
2022-06-18,10.321821913662049,-50.59457457359815,2242.6837335828677,924.5542241808042,9.571666723573305,134.54495675223214
2022-06-19,20.504997140027697,-38.1012316854966,2199.202995561356,881.1564831984094,22.724761755863334,145.2948259626116
2022-06-20,16.576528498305038,-26.268924494655494,2154.508095463535,844.3828286087307,23.94828634176903,144.13996233258928
2022-06-21,17.24494593269381,-15.5902726470851,2121.3156239091945,807.700825065415,24.472891949854056,139.80842808314733
2022-06-22,16.41896839877967,-10.663528326643558,2082.7193357966066,768.0242494084715,16.67907229171528,140.95511300223214
2022-06-23,22.91227364111009,0.9774389975641782,2041.011474231902,746.5629215200511,27.42962227345466,144.4443359375
2022-06-24,30.97947707515867,15.671398304293348,1986.5589266642144,743.5389920369573,42.22848848436655,142.2964128766741
2022-06-25,36.14809287751207,27.20633072538851,1924.5655943749134,749.3565186621959,53.968305148815354,134.40762765066964
2022-06-26,37.635534743148895,32.25162309564922,1839.9199535726088,768.0563586832503,54.95959145923792,132.20789446149553
2022-06-27,49.28068957152101,35.28222412360799,1753.5554421909724,792.384102486762,79.1367217097664,117.03635951450893
2022-06-28,45.80642153220839,34.06977450407476,1656.3819045587898,824.6583359197256,66.07859954667842,112.09417724609375
2022-06-29,41.85229911929961,30.404965781116886,1535.5405675687336,876.4114526949381,53.94224857111507,101.35434395926339
2022-06-30,49.96870846995739,26.21871400829872,1430.123851766117,922.0538276772426,45.52651723459554,94.72859409877233
2022-07-01,48.02958747679628,23.404193173355054,1349.4167207476587,955.7713468792942,43.523578630387085,95.3335396902902
2022-07-02,56.14775567459513,22.454769010866272,1277.751119544837,989.5665745469602,37.50483250410904,83.9072963169643
2022-07-03,44.21710303798483,22.705404671586194,1269.5210922951073,984.7150222068458,24.58675864142933,72.49221365792411
2022-07-04,52.15536603885859,28.112984867452383,1261.4043896320766,986.7713488933138,53.97133090216515,73.25473458426339
2022-07-05,50.87234082193822,30.418541950382036,1246.7071425483884,991.6020554496583,47.691565875902775,73.68280029296875
2022-07-06,62.64602898862334,34.989914836424845,1253.6919110073145,996.5416156040138,67.62530432143399,73.74642508370536
2022-07-07,59.523483388407904,40.5463295296974,1269.202713595011,996.1382226842858,86.86955690427949,72.67478724888393
2022-07-08,49.491062338097514,42.143221548071196,1269.4900418967152,1018.7378389626598,81.13378819506644,69.68554687500001
2022-07-09,46.812213592318656,41.688642891290414,1277.7926134949057,1019.3674450988442,79.03219518896006,66.65398297991072
2022-07-10,46.259380423517015,37.12978722258002,1279.7258035314105,1021.5101705896834,62.77087426739554,65.73097446986608
2022-07-11,40.06002208240945,28.7112691162676,1280.0845426469593,1018.3926302046032,34.73005764638264,67.14545549665179
2022-07-12,39.255425934268175,19.022940772322144,1281.6205712556489,1015.5335791349763,11.46487226167662,65.04146902901786
2022-07-13,51.39503695351226,17.582915168067203,1281.0396968436871,1013.1344974922504,41.17260005146572,67.45440673828126
2022-07-14,60.87558138515916,21.510504702247374,1275.7309392190812,1014.9114069723252,70.71414508340486,69.66526576450893
2022-07-15,64.32265455917027,26.228603668094408,1273.6529056748818,1015.9576656141808,83.37644084231883,72.00825718470983
2022-07-16,69.92564617741168,36.10610701196315,1309.960302215649,994.9297490538822,92.94217892522092,82.24026925223214
2022-07-17,68.27463056240893,40.098442221296175,1337.2602922837768,982.1252667982543,88.92481775117645,82.90032958984375
2022-07-18,74.09400108799784,56.31572817321757,1439.2035395857981,923.5958866837329,100.0,92.58137730189732
2022-07-19,72.52300604101687,61.61438833437092,1504.3995339997723,902.8030294767899,89.10233540074454,94.46586390904018
2022-07-20,68.99710373107749,60.4788655796363,1551.071465432919,901.4212835905187,84.42178814446467,96.92681884765625
2022-07-21,69.20529741813424,60.29443582804437,1602.419397629151,901.7715691677238,93.95101063677697,99.94859095982143
2022-07-22,67.35491553474478,54.458698377259424,1636.5822049142691,914.6979952810432,83.31094356345307,103.89958844866071
2022-07-23,68.1874063275009,48.532433489708424,1666.9561988354326,931.8770531176923,85.22292851124746,109.36845179966518
2022-07-24,73.55087788094805,45.192855417828845,1705.6213033223314,938.0537088846997,91.34897639665564,112.65093994140625
2022-07-25,67.43999355238194,30.51043383209192,1714.3425542468938,960.4166986827938,67.09028145176433,118.77682931082589
2022-07-26,71.40831830860031,19.02429290750375,1722.8822772706199,977.3602520262552,66.52721265378936,120.44170270647321
2022-07-27,74.6138485177808,22.736342085520015,1759.7272397991383,980.3792177203932,96.84656477762086,128.92839704241072
2022-07-28,74.88111360488124,29.014902428861447,1808.9566098962632,981.446039029518,91.70010152698987,132.08109828404017
2022-07-29,73.916925458501,30.935771868672603,1850.8363536186027,990.6091664009284,91.85287731666064,132.38237653459822
2022-07-30,68.16125337214393,27.824120818201436,1876.7687103372712,1017.4335967916352,82.3280987532894,123.63739013671875
2022-07-31,68.12799698478322,22.741849966624784,1884.7509791306306,1067.8794041701508,78.64492744894646,125.39569091796875
2022-08-01,53.75536336117549,14.605190877733321,1863.8962968899482,1148.4345014498954,66.13891335486339,114.44374302455357
2022-08-02,56.26122845928294,7.759868264480602,1842.0850845358375,1222.181541440725,65.59221003371856,114.41110665457589
2022-08-03,56.95113901418096,1.3107268402957857,1820.5361121387116,1286.465340498007,62.17382407629826,112.3126220703125
2022-08-04,52.369099637330734,-4.33788681194433,1793.2728184477583,1351.2363002045854,59.58197287687239,108.71323067801339
2022-08-05,63.0144038374141,-0.5813905874647105,1797.5524008125246,1384.9195352226318,89.71835956382357,109.29823521205357
2022-08-06,59.15742614809203,-1.632834208589145,1781.9323925092463,1435.8417774126287,79.85584351266152,106.20636858258929
2022-08-07,56.7959214287957,-2.557250670988239,1791.901107647917,1437.9363557309894,81.72471775162143,102.35802350725446
2022-08-08,75.12878697637113,1.0219961258420511,1813.8788618488431,1439.2126908855319,92.93356585093026,98.75266810825893
2022-08-09,67.99529745766702,-2.252809941449698,1818.9690957855717,1452.4048910308345,72.90106021922918,100.74130684988839
2022-08-10,65.8442820480328,4.470226813863832,1854.1129979782895,1444.760305244367,94.1442597520781,100.10770961216518
2022-08-11,62.554210902376006,9.487720399944621,1888.7004813942597,1444.554718801053,87.02676278932906,93.429931640625
2022-08-12,66.54909368015166,16.121693929301486,1936.9195863614384,1437.1305112948114,99.92134537929945,93.45683070591518
2022-08-13,70.76696618533438,20.070142380487937,1984.567989903702,1427.668094080673,92.72956931448888,93.83195277622768
2022-08-14,67.79850244514384,17.703163824612318,1998.7997928326204,1462.578149061911,81.09873373703202,96.01130894252232
2022-08-15,69.12358960128518,12.224833314505432,1995.4785605992743,1512.141519967132,73.93870784937073,98.76835414341518
2022-08-16,66.85777916611345,5.469552351559386,2007.0102281366774,1524.8005262578538,66.93401508435525,94.74644252232143
2022-08-17,64.11854369761926,-2.9602315758810818,2013.3837905987523,1529.1801132098415,56.61552696881698,98.00927734375
2022-08-18,65.67660013405036,-8.216227412618665,2020.7054274559162,1533.81855936049,57.77419124037764,96.31171526227679
2022-08-19,43.15831724398327,-27.017311263157637,2025.0697523549852,1521.1560166879835,0.400638458206502,104.16877964564732
2022-08-20,43.387946628700924,-40.622774189339964,2031.8902495513007,1503.8841645111993,8.742189631889392,108.82960728236607
2022-08-21,45.56183440648748,-45.16907370761169,2032.8659389473842,1501.320792009647,17.404588813043954,110.25884137834821
2022-08-22,40.767540538677245,-46.19306755147409,2033.4918239702508,1499.6509494672493,18.05698132708537,108.70780726841518
2022-08-23,47.472766543926056,-42.484208648503596,2031.2582656416312,1506.2740463700875,26.299487321989577,107.7774658203125
2022-08-24,35.10272632250508,-38.84048369700807,2028.262781546102,1514.1548698210854,25.130443517956724,98.64520263671875
2022-08-25,36.072892225872046,-32.46134781132244,2028.1082837769673,1510.7296068480327,33.195626293814776,97.58310372488839
2022-08-26,21.039268548445207,-39.18315180534012,2042.5415497486892,1477.908816462248,1.7197038558284223,104.89169747488839
2022-08-27,18.11462937238045,-42.67978262229363,2055.9022752933197,1443.7525098629303,6.52796881918019,104.72787911551339
2022-08-28,17.737996220575738,-46.711685400902866,2069.8492248059847,1395.3086853502655,0.0,102.68954031808036
2022-08-29,29.920825256521226,-39.06108160078575,2071.6584308829433,1378.5007121834628,23.91633055121691,102.92008754185268
2022-08-30,29.814804975365462,-34.08054239417786,2061.010048640953,1356.358713566078,18.34353950071013,108.00276402064732
2022-08-31,33.80467131809107,-27.188873988662074,2041.2982394588812,1343.316604291119,28.07465671780676,105.17252022879464
2022-09-01,35.19376121349836,-19.2298048195019,2002.2947918284713,1345.213081706685,37.78275011104791,106.84932163783482
2022-09-02,47.27283118028082,-13.6202306688036,1950.641721295523,1356.4545433529147,51.468265609147835,96.53138078962054
2022-09-03,48.427539465504154,-10.473271972590986,1902.5473169402917,1366.5560155792396,44.46277768485076,90.80725969587054
2022-09-04,46.631143566620025,-6.386959316033806,1855.013758501016,1381.4309192333592,51.613259779961886,88.12300327845982
2022-09-05,49.593644591343626,-0.7135017033569362,1807.9825182968284,1402.3665417617653,65.22695160052551,86.27410888671875
2022-09-06,42.4621484753641,-0.4022049442820794,1764.3151349148004,1418.9088152805123,46.14147396451047,87.81688581194196
2022-09-07,48.14666814198224,4.42017777503796,1706.879722920994,1454.63408323135,69.60737259635388,93.14395577566964
2022-09-08,45.62620002362478,7.804726151760615,1709.5871294302897,1454.162711878304,76.65961586740832,92.47774832589286
2022-09-09,67.79695938755933,15.089555925778392,1730.5997580245887,1447.3582497879113,94.57144634505941,85.56228201729911
2022-09-10,72.44785233456787,22.703936815743027,1761.0887689168942,1432.5577154581058,97.67523022731044,86.37183489118304
2022-09-11,78.17088008371468,25.50960346120724,1783.7046761883169,1423.8712271319957,93.63797642896613,84.75186593191964
2022-09-12,65.65086297787931,22.9497834924674,1791.15270185592,1421.522737597205,76.70712549123022,81.27249581473214
2022-09-13,54.61306942895582,11.688031034072342,1786.0756704244516,1418.972645005236,28.39325052971602,85.70948137555804
2022-09-14,56.31998002351653,7.466146945144489,1778.358671049565,1420.5194417434038,47.36339162426507,84.96700613839286
2022-09-15,42.58478874664858,-5.989238718675277,1781.1161423679284,1414.1530348781655,1.744598909812607,92.81785365513393
2022-09-16,40.976951084124984,-16.611365212016388,1787.034027265455,1402.3404234181387,4.571889546695679,90.93768310546875
2022-09-17,44.6818459730114,-19.978386551433147,1782.64627342279,1410.6476108545537,14.805395795054416,92.38310023716518
2022-09-18,37.011942848528506,-29.533919363072823,1805.0163401183831,1366.506718963648,0.8464293057317959,99.80713762555804
2022-09-19,37.19176064113943,-31.128273596477136,1815.443771801588,1341.449538745287,18.130088648136788,102.59083775111607
2022-09-20,37.28268564363558,-33.66419106283429,1829.800535286977,1304.1630999669294,7.43693477542292,98.58494349888393
2022-09-21,29.863229211403038,-37.76934185046899,1848.01362885708,1252.5931094241698,4.176227617259368,98.87156459263393
2022-09-22,34.71553096964104,-33.184973375876034,1851.2865624326726,1224.366147528265,17.701052661210053,101.95651681082589
